PlayerID,ID,ACT,1~10级消耗CHR1,1~10级加工1,1~10级击杀怪物1,1~10级维修机器人消耗1,1~10级部件制造1,1~10级采矿1,对外发布雇佣兵委托1次,累计对外出租1艘矿船,累计对外出租2艘战舰,持有AlphaGate紫_1,持有AlphaGate红_1,持有AlphaGate蓝_1,持有AlphaGate金_1,持有Founder_Spaceship_1,持有紫色T1_1,持有紫色T1_3,持有紫色T1_5,持有紫色T1_30,持有紫色T1_50,持有紫色T1_10,持有紫色T1探索船_1,持有紫色T1探索船_3,持有紫色T1探索船_5,持有紫色T1探索船_30,持有紫色T1探索船_50,持有紫色T1探索船_10,持有紫色T1矿船_1,持有紫色T1矿船_3,持有紫色T1矿船_5,持有紫色T1矿船_30,持有紫色T1矿船_50,持有紫色T1矿船_10,持有紫色T2_1,持有紫色T2_3,持有紫色T2_5,持有紫色T2_30,持有紫色T2_50,持有紫色T2_10,持有紫色T2矿船_1,持有紫色T2矿船_3,持有紫色T2矿船_5,持有紫色T2矿船_30,持有紫色T2矿船_50,持有紫色T2矿船_10,持有紫色T3矿船_1,持有紫色T3矿船_3,持有紫色T3矿船_5,持有紫色T3矿船_30,持有紫色T3矿船_50,持有紫色T3矿船_10,组合AG一套,成就头像任意_1,成就头像任意_2,成就头像任意_3,成就头像任意_4,成就头像任意_5,成就头像任意_6,成就头像任意_8,成就头像任意_10,持有无聊猿金属唱片_1,持有OG,个人加成,永久成就点数,活跃分数,持有成就点数,核对活跃,核对持有,EIDRepeat,PIDRepeat
72057594136127989,72057594135349904,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,6000,555,3750,Go,Go,0,0,
72057594267528632,72057594296173467,1711929600,75,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,2000,225,3750,Go,Go,0,0,
72057594367528856,72057594366738411,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,Go,Go,0,0,
72057594296729286,72057594296175535,1711929600,75,130,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9300,405,0,Go,Go,0,0,
72057594136127986,72057594135731233,1711929600,75,130,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28300,685,0,Go,Go,0,0,
72057594136127972,72057594135729778,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,400,0,3750,Go,Go,0,0,
72057594133530011,72057594135732289,1711929600,75,130,150,200,0,130,0,0,0,0,0,5000,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,0,0,0,0,0,0,0,0,1.025000e+00,39050,685,13200,Go,Go,0,0,
72057594138928105,72057594138485767,1711929600,0,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2100,350,0,Go,Go,0,0,
72057594138928020,72057594138377193,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594367528875,72057594366597744,1711929600,75,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,275,0,Go,Go,0,0,
72057594138928291,72057594138799747,1711929600,75,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,400,275,3750,Go,Go,0,0,
72057594136129529,72057594135959793,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5800,555,0,Go,Go,0,0,
72057594138928005,72057594138373336,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,555,0,Go,Go,0,0,
72057594165528072,72057594165781728,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594138928179,72057594138773052,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,3750,3750,3750,3750,0,0,0,0,1,22600,815,22500,Go,Go,0,0,
72057594138928417,72057594138832714,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700,Go,Go,0,0,
72057594136129533,72057594135960073,1711929600,0,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3100,350,0,Go,Go,0,0,
72057594138928295,72057594139598498,1711929600,75,130,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,19100,685,3750,Go,Go,0,0,
72057594138928364,72057594138816631,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594138928340,72057594139711003,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594138928109,72057594138756487,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,Go,Go,0,0,
72057594138928228,72057594138678382,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4100,425,0,Go,Go,0,0,
72057594364328539,72057594363141702,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128024,72057594135733940,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594133529097,72057594134043884,1711929600,0,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3400,350,0,Go,Go,0,0,
72057594133529484,72057594135733027,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15700,425,0,Go,Go,0,0,
72057594133530175,72057594134495368,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11500,555,0,Go,Go,0,0,
72057594136128021,72057594135733504,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594367528113,72057594366357617,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5600,425,0,Go,Go,0,0,
72057594144329794,72057594156536384,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,150,150,1125,1500,375,125,250,250,1875,5500,625,375,750,750,5625,16500,1875,450,900,900,6750,9000,2250,1125,2250,2250,16875,49500,5625,5000,10000,10000,75000,220000,25000,0,0,0,0,0,0,0,0,0,0,0,1,EmptyData,0,480750,NotMatch,NotMatch,0,0,
72057594133529621,72057594135735572,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,Go,Go,0,0,
72057594136128044,72057594135369196,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,3750,0,0,0,0,0,0,0,1,800,555,11950,Go,Go,0,0,
72057594138928161,72057594138598472,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31100,815,0,Go,Go,0,0,
72057594364328652,72057594363146637,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,0,0,Go,Go,0,0,
72057594133529296,72057594134538356,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11900,555,0,Go,Go,0,0,
72057594133530313,72057594135735910,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800,425,0,Go,Go,0,0,
72057594136128037,72057594135734445,1711929600,75,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,4400,275,3750,Go,Go,0,0,
72057594144329782,72057594159355868,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,150,150,1125,1500,375,125,250,250,1875,5500,625,375,750,750,5625,16500,1875,450,900,900,6750,9000,2250,1125,2250,2250,16875,49500,5625,5000,10000,10000,75000,220000,25000,0,0,0,0,0,0,0,0,0,0,0,1,EmptyData,0,480750,NotMatch,NotMatch,0,0,
72057594133529949,72057594135737172,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128071,72057594135738294,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,200,0,Go,Go,0,0,
72057594296728356,72057594295433724,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28400,555,0,Go,Go,0,0,
72057594133528349,72057594133777745,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,0,0,0,0,0,0,250,0,1,42900,815,8450,Go,Go,0,0,
72057594367527994,72057594365944060,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,425,0,Go,Go,0,0,
72057594136128054,72057594135379137,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128091,72057594135380047,1711929600,0,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2800,350,0,Go,Go,0,0,
72057594136128114,72057594135388553,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6600,425,0,Go,Go,0,0,
72057594136128088,72057594135385866,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128820,72057594135962334,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6700,425,0,Go,Go,0,0,
72057594367528908,72057594366611561,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,200,0,Go,Go,0,0,
72057594133529626,72057594135739603,1711929600,75,130,150,200,0,130,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,0,0,0,0,0,0,0,0,1,27100,685,8200,Go,Go,0,0,
72057594133528977,72057594133977543,1711929600,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,75,0,Go,Go,0,0,
72057594136128106,72057594135386895,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,0,0,4450,Go,Go,0,0,
72057594133529634,72057594134348799,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29000,815,0,Go,Go,0,0,
72057594136129536,72057594135963192,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,0,0,0,0,0,0,0,0,1,0,0,7500,Go,Go,0,0,
72057594136128128,72057594135393644,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594133530241,72057594135395463,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,200,0,Go,Go,0,0,
72057594138928529,72057594138863087,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,555,0,Go,Go,0,0,
72057594136128018,72057594135390032,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,23000,815,3750,Go,Go,0,0,
72057594133529109,72057594135740650,1711929600,75,130,150,200,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,10700,815,3750,Go,Go,0,0,
72057594365127941,72057594364735371,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,200,0,Go,Go,0,0,
72057594367528913,72057594366612842,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594133530066,72057594135744176,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,Go,Go,0,0,
72057594136128157,72057594135744656,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128150,72057594135415412,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128141,72057594135742295,1711929600,75,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4400,275,0,Go,Go,0,0,
72057594133530445,72057594138824928,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,625,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,0,0,4450,Go,Go,0,0,
72057594136128172,72057594135746342,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,425,0,Go,Go,0,0,
72057594364328140,72057594363538713,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594144330668,72057594160172947,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,150,150,1125,1500,375,125,250,250,1875,5500,625,375,750,750,5625,16500,1875,450,900,900,6750,9000,2250,1125,2250,2250,16875,49500,5625,5000,10000,10000,75000,220000,25000,0,0,0,0,0,0,0,0,0,0,0,1,EmptyData,0,480750,NotMatch,NotMatch,0,0,
72057594133530294,72057594135420941,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,200,0,Go,Go,0,0,
72057594144330982,72057594159510355,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594136128121,72057594135422364,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594138928113,72057594138518402,1711929600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,200,0,Go,Go,0,0,
72057594138928533,72057594138863086,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,425,0,Go,Go,0,0,
72057594138928024,72057594138387962,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,7000,425,3750,Go,Go,0,0,
72057594133528423,72057594133794036,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,0,0,3750,Go,Go,0,0,
72057594138928381,72057594139786272,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
72057594133530404,72057594135747892,1711929600,75,130,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,3750,3750,0,0,0,0,0,0,0,1,41550,685,11250,Go,Go,0,0,
72057594133528878,72057594133937446,1711929600,75,0,150,200,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1,21750,555,3750,Go,Go,0,0,
72057594136128216,72057594135749344,1711929600,75,0,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,425,0,Go,Go,0,0,
72057594136128183,72057594135747603,1711929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go,Go,0,0,
